dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,33.208927,195.818524,12.921304,2.871272,0.085427,7.946791,4.242156
0.020000,33.182911,195.767319,12.978740,2.871773,0.025027,-3.019989,4.242460
0.020000,33.156924,195.716132,13.036146,2.870298,-0.073724,-4.937570,4.242765
0.020000,33.130966,195.664963,13.093522,2.868824,-0.073708,0.000819,4.243070
0.020000,33.105005,195.613750,13.150940,2.870879,0.102739,8.822370,4.243375
0.020000,33.079058,195.562526,13.208360,2.871026,0.007387,-4.767614,4.243681
0.020000,33.053141,195.511320,13.265751,2.869548,-0.073924,-4.065549,4.243987
0.020000,33.027252,195.460133,13.323113,2.868070,-0.073907,0.000826,4.244294
0.020000,33.001357,195.408895,13.380523,2.870507,0.121880,9.789377,4.244601
0.020000,32.975480,195.357653,13.437928,2.870266,-0.012085,-6.698257,4.244909
0.020000,32.949633,195.306429,13.495304,2.868783,-0.074124,-3.101935,4.245216
0.020000,32.923814,195.255224,13.552650,2.867301,-0.074107,0.000833,4.245524
0.020000,32.897985,195.203960,13.610053,2.870158,0.142848,10.847756,4.245833
0.020000,32.872179,195.152700,13.667443,2.869490,-0.033388,-8.811810,4.246142
0.020000,32.846401,195.101458,13.724803,2.868004,-0.074324,-2.046785,4.246452
0.020000,32.820653,195.050235,13.782133,2.866518,-0.074307,0.000839,4.246761
0.020000,32.794891,194.998945,13.839530,2.869830,0.165642,11.997445,4.247071
0.020000,32.769154,194.947667,13.896904,2.868700,-0.056521,-11.108150,4.247382
0.020000,32.743448,194.896408,13.954248,2.867210,-0.074524,-0.900157,4.247693
0.020000,32.717769,194.845165,14.011565,2.865854,-0.067767,0.337875,4.248004
0.020000,32.692074,194.793850,14.068953,2.869390,0.176779,12.227292,4.248316
0.020000,32.666409,194.742555,14.126311,2.867895,-0.074742,-12.576058,4.248628
0.020000,32.640774,194.691278,14.183639,2.866400,-0.074725,0.000852,4.248941
0.020000,32.615161,194.640008,14.240950,2.865573,-0.041380,1.667252,4.249254
0.020000,32.589538,194.588676,14.298322,2.868574,0.150046,9.571281,4.249567
0.020000,32.563945,194.537363,14.355663,2.867075,-0.074943,-11.249448,4.249881
0.020000,32.538381,194.486069,14.412975,2.865576,-0.074926,0.000859,4.250195
0.020000,32.512835,194.434772,14.470281,2.865313,-0.013168,3.087891,4.250509
0.020000,32.487284,194.383423,14.527636,2.867743,0.121483,6.732577,4.250825
0.020000,32.461763,194.332092,14.584961,2.866240,-0.075145,-9.831405,4.251140
0.020000,32.436271,194.280781,14.642255,2.864737,-0.075128,0.000866,4.251456
0.020000,32.410792,194.229456,14.699557,2.865075,0.016867,4.599708,4.251772
0.020000,32.385314,194.178090,14.756895,2.866896,0.091094,3.711344,4.252088
0.020000,32.359865,194.126742,14.814203,2.865390,-0.075347,-8.322012,4.252405
0.020000,32.334445,194.075414,14.871480,2.863883,-0.075329,0.000873,4.252723
0.020000,32.309034,194.024060,14.928777,2.864857,0.048723,6.202614,4.253040
0.020000,32.283628,193.972677,14.986098,2.866035,0.058878,0.507760,4.253359
0.020000,32.258252,193.921313,15.043389,2.864524,-0.075549,-6.721356,4.253677
0.020000,32.232906,193.869968,15.100649,2.863013,-0.075531,0.000881,4.253996
0.020000,32.207561,193.818586,15.157942,2.864661,0.082399,7.896513,4.254316
0.020000,32.182229,193.767186,15.215245,2.865158,0.024839,-2.877985,4.254636
0.020000,32.156926,193.715806,15.272518,2.863643,-0.075751,-5.029531,4.254956
0.020000,32.131653,193.664444,15.329761,2.862128,-0.075734,0.000888,4.255277
0.020000,32.106376,193.613032,15.387050,2.864486,0.117892,9.681303,4.255598
0.020000,32.081118,193.561616,15.444336,2.864266,-0.011021,-6.445691,4.255919
0.020000,32.055889,193.510219,15.501591,2.862747,-0.075954,-3.246637,4.256241
0.020000,32.030690,193.458842,15.558815,2.861228,-0.075936,0.000895,4.256563
0.020000,32.005481,193.407400,15.616102,2.864332,0.155201,11.556876,4.256886
0.020000,31.980297,193.355968,15.673369,2.863358,-0.048701,-10.195141,4.257210
0.020000,31.955142,193.304555,15.730606,2.861835,-0.076157,-1.372782,4.257533
0.020000,31.930016,193.253157,15.787817,2.860549,-0.064319,0.591917,4.257857
0.020000,31.904876,193.201689,15.845096,2.863962,0.170683,11.750077,4.258182
0.020000,31.879767,193.150241,15.902345,2.862435,-0.076379,-12.353068,4.258507
0.020000,31.854687,193.098812,15.959563,2.860907,-0.076360,0.000909,4.258832
0.020000,31.829629,193.047383,16.016771,2.860439,-0.023413,2.647352,4.259157
0.020000,31.804564,192.995900,16.074032,2.863027,0.129398,7.640584,4.259484
0.020000,31.779530,192.944436,16.131262,2.861495,-0.076582,-10.299032,4.259810
0.020000,31.754526,192.892991,16.188461,2.859964,-0.076564,0.000917,4.260137
0.020000,31.729535,192.841531,16.245668,2.860350,0.019304,4.793393,4.260465
0.020000,31.704547,192.790032,16.302910,2.862076,0.086298,3.349698,4.260793
0.020000,31.679588,192.738552,16.360121,2.860540,-0.076786,-8.154208,4.261121
0.020000,31.654660,192.687092,16.417301,2.859005,-0.076768,0.000925,4.261449
0.020000,31.629738,192.635601,16.474506,2.860282,0.063830,7.029907,4.261779
0.020000,31.604825,192.584086,16.531728,2.861109,0.041384,-1.122320,4.262108
0.020000,31.579943,192.532591,16.588920,2.859570,-0.076991,-5.918725,4.262438
0.020000,31.555091,192.481116,16.646080,2.858030,-0.076972,0.000932,4.262768
0.020000,31.530237,192.429593,16.703285,2.860233,0.110163,9.356756,4.263099
0.020000,31.505401,192.378063,16.760488,2.860127,-0.005341,-5.775194,4.263431
0.020000,31.480595,192.326553,16.817659,2.858583,-0.077195,-3.592721,4.263763
0.020000,31.455820,192.275063,16.874800,2.857039,-0.077176,0.000940,4.264094
0.020000,31.431035,192.223507,16.932004,2.860205,0.158300,11.773795,4.264427
0.020000,31.406276,192.171962,16.989187,2.859128,-0.053873,-10.608635,4.264760
0.020000,31.381548,192.120437,17.046338,2.857580,-0.077400,-1.176339,4.265094
0.020000,31.356846,192.068923,17.103470,2.856564,-0.050795,1.330264,4.265428
0.020000,31.332134,192.017343,17.160663,2.859665,0.155064,10.292925,4.265762
0.020000,31.307452,191.965784,17.217825,2.858113,-0.077624,-11.634394,4.266097
0.020000,31.282802,191.914245,17.274956,2.856561,-0.077605,0.000955,4.266432
0.020000,31.258168,191.862696,17.332088,2.856579,0.000934,3.926944,4.266768
0.020000,31.233535,191.811103,17.389261,2.858638,0.102931,5.099866,4.267104
0.020000,31.208932,191.759529,17.446402,2.857081,-0.077829,-9.038034,4.267441
0.020000,31.184359,191.707975,17.503513,2.855525,-0.077810,0.000963,4.267777
0.020000,31.159795,191.656393,17.560645,2.856614,0.054461,6.613530,4.268115
0.020000,31.135240,191.604785,17.617797,2.857594,0.048997,-0.273200,4.268453
0.020000,31.110715,191.553197,17.674918,2.856033,-0.078035,-6.351575,4.268791
0.020000,31.086222,191.501629,17.732007,2.854473,-0.078016,0.000972,4.269130
0.020000,31.061727,191.450013,17.789141,2.856669,0.109782,9.389853,4.269469
0.020000,31.037250,191.398391,17.846271,2.856534,-0.006737,-5.825931,4.269809
0.020000,31.012805,191.346789,17.903371,2.854969,-0.078241,-3.575185,4.270149
0.020000,30.988391,191.295207,17.960439,2.853405,-0.078221,0.000980,4.270490
0.020000,30.963965,191.243556,18.017574,2.856743,0.166893,12.255734,4.270831
0.020000,30.939569,191.191921,18.074683,2.855457,-0.064266,-11.557974,4.271173
0.020000,30.915203,191.140305,18.131760,2.853888,-0.078447,-0.709042,4.271514
0.020000,30.890861,191.088693,18.188825,2.853218,-0.033514,2.246665,4.271857
0.020000,30.866513,191.037023,18.245944,2.855937,0.135966,8.473959,4.272200
0.020000,30.842196,190.985374,18.303031,2.854364,-0.078673,-10.731932,4.272543
0.020000,30.817911,190.933745,18.360087,2.852791,-0.078653,0.000996,4.272887
0.020000,30.793639,190.882097,18.417153,2.853335,0.027182,5.291759,4.273231
0.020000,30.769371,190.830414,18.474250,2.854831,0.074845,2.383138,4.273576
0.020000,30.745135,190.778752,18.531315,2.853254,-0.078880,-7.686223,4.273921
