dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.977383,8.547745,15.978702,2.991454,0.000255,-0.003048,0.005824
0.020000,16.037211,8.548094,16.038531,2.991459,0.000240,-0.000730,0.005845
0.020000,16.097039,8.548444,16.098361,2.991466,0.000326,0.004285,0.005865
0.020000,16.156868,8.548796,16.158190,2.991470,0.000244,-0.004072,0.005885
0.020000,16.216696,8.549149,16.218020,2.991475,0.000246,0.000115,0.005905
0.020000,16.276525,8.549502,16.277849,2.991482,0.000323,0.003825,0.005925
0.020000,16.336354,8.549858,16.337679,2.991487,0.000240,-0.004133,0.005945
0.020000,16.396182,8.550214,16.397509,2.991492,0.000257,0.000833,0.005965
0.020000,16.456011,8.550571,16.457339,2.991498,0.000312,0.002766,0.005985
0.020000,16.515840,8.550930,16.517169,2.991503,0.000241,-0.003587,0.006005
0.020000,16.575669,8.551290,16.576999,2.991508,0.000267,0.001339,0.006025
0.020000,16.635498,8.551651,16.636829,2.991514,0.000302,0.001722,0.006045
0.020000,16.695328,8.552013,16.696660,2.991519,0.000241,-0.003048,0.006065
0.020000,16.755157,8.552377,16.756490,2.991525,0.000278,0.001836,0.006085
0.020000,16.814987,8.552741,16.816321,2.991530,0.000291,0.000693,0.006105
0.020000,16.874816,8.553107,16.876152,2.991535,0.000241,-0.002518,0.006125
0.020000,16.934646,8.553474,16.935982,2.991541,0.000288,0.002327,0.006144
0.020000,16.994476,8.553842,16.995813,2.991547,0.000281,-0.000320,0.006164
0.020000,17.054306,8.554212,17.055644,2.991551,0.000241,-0.001995,0.006184
0.020000,17.114136,8.554582,17.115475,2.991557,0.000297,0.002810,0.006204
0.020000,17.173966,8.554954,17.175307,2.991563,0.000271,-0.001318,0.006224
0.020000,17.233796,8.555327,17.235138,2.991568,0.000242,-0.001479,0.006244
0.020000,17.293626,8.555701,17.294970,2.991574,0.000307,0.003285,0.006264
0.020000,17.353457,8.556077,17.354801,2.991579,0.000261,-0.002301,0.006283
0.020000,17.413287,8.556453,17.414633,2.991584,0.000242,-0.000972,0.006303
0.020000,17.473118,8.556831,17.474465,2.991590,0.000317,0.003753,0.006323
0.020000,17.532948,8.557210,17.534296,2.991595,0.000251,-0.003269,0.006343
0.020000,17.592779,8.557590,17.594128,2.991600,0.000242,-0.000454,0.006363
0.020000,17.652610,8.557971,17.653961,2.991607,0.000326,0.004162,0.006382
0.020000,17.712441,8.558354,17.713793,2.991611,0.000242,-0.004171,0.006402
0.020000,17.772272,8.558737,17.773625,2.991616,0.000252,0.000506,0.006422
0.020000,17.832103,8.559122,17.833458,2.991623,0.000315,0.003159,0.006441
0.020000,17.891935,8.559508,17.893290,2.991628,0.000242,-0.003654,0.006461
0.020000,17.951766,8.559895,17.953123,2.991633,0.000262,0.000984,0.006481
0.020000,18.011598,8.560284,18.012956,2.991639,0.000306,0.002172,0.006501
0.020000,18.071429,8.560673,18.072788,2.991644,0.000243,-0.003144,0.006520
0.020000,18.131261,8.561064,18.132621,2.991649,0.000272,0.001454,0.006540
0.020000,18.191093,8.561456,18.192455,2.991655,0.000296,0.001199,0.006559
0.020000,18.250925,8.561849,18.252288,2.991660,0.000243,-0.002642,0.006579
0.020000,18.310757,8.562243,18.312121,2.991666,0.000281,0.001917,0.006599
0.020000,18.370589,8.562638,18.371955,2.991671,0.000286,0.000242,0.006618
